episode_id,signal,path,etag,advertised_size,byte_count,sha256,row_count,schema_sha256
000000000290,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000290/robot_state.error.parquet,fbc0aa09fab384694b669116438e2879,504359,504359,34d61187590129f91c1fa5b87accd87679cbab6303c41efb7c2aeb8132f2208c,63044,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000290,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000290/robot_state.q.parquet,8ef91f0e1e43948e0504fd17ca3c2b06,3157802,3157802,4eb0bd94f06cf20a1233ee9960f2e2794d4422790c926c3e3133c03ab6121442,63044,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000291,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000291/robot_state.error.parquet,3b672f4d638b9cc35a8bab45e37d3b99,589355,589355,84c4b0839a88999911404d9bffdc43920354103f3b2f350c45d97fc24be1eb99,73948,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000291,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000291/robot_state.q.parquet,3524fbe8fec2dd18a4470caf2b3fc8eb,3550286,3550286,fb7a7a01c4945cc91b4dfa5f2b5a96356e0a6baee021ac673b7b9ebf73debe0e,73948,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000292,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000292/robot_state.error.parquet,1e31dcacfbe71633b605c1f88bb841e3,432968,432968,c2e260745465dd2b1e9d3d13501d163390f4d5f8971f78c6a1d69f97341ea3fe,54229,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000292,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000292/robot_state.q.parquet,f9efaeb34ce1c6dd5fc6f78a8518ffc5,2617796,2617796,a0e1cdedbc2f10c4bbcb304c02fd5ed08ef8b55b26f5567d6d92de40ac0c6e6c,54229,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000293,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000293/robot_state.error.parquet,9d0929961e31e6e38d55c07717566cf9,499696,499696,81f51ba26408301b5c2b3f309904d4455af821017b43d7d8fddf279778ee3605,62426,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000293,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000293/robot_state.q.parquet,e66d038e9f14d55de75ff6767ae5611e,3152349,3152349,a87fe025ab9ef305299ab3e08c1b7ca1651937acd161542e9b6457addf282a1b,62426,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000294,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000294/robot_state.error.parquet,a0f0454b910ba1c043df1f02dbb3e816,628035,628035,334af5b1477f99e98deeec3f99c079cb5f4202b325e20b66e6482bebe42f76a8,78816,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000294,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000294/robot_state.q.parquet,315d65890680c589b8179f2a8ae08d27,3779375,3779375,a6db9aba99ce203b024679ee168d8f1598cc2c5e0c27c603e33241c8a125d542,78816,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000295,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000295/robot_state.error.parquet,54539624e9ffb38ddab58dab3ddf7d26,593412,593412,126d4cd2911b20fd353c9c8b0050bfc4ff9d7921d8f50eb7f66ddae43ea927b9,74414,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000295,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000295/robot_state.q.parquet,05577189ba46f0004536cf08b51c2991,3452923,3452923,c872a7aaccf4cf5e26b47bc477083fde4f3f3f94eca9bc9a2cb812106053bf2d,74414,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000296,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000296/robot_state.error.parquet,e6e9810a5b94b5f9c6ca53c3e1bc4209,559986,559986,bcdad19649ac1466372d3fac6a6ccd4b2910093c75e77c335335f2e79e0c9949,70060,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000296,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000296/robot_state.q.parquet,bf29235829e379cf31fe215dad597b47,3327080,3327080,d4796f87432977a0c47618cf090f1636e4e2e531cd231a9591b057e7742bfcb4,70060,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000297,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000297/robot_state.error.parquet,69a690a0863eb9db30db2f9ce5d4e4f4,581071,581071,32b282c8f26b1836538a71d3c4577036c3aef91640d785ab76aa07945dca2675,72846,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000297,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000297/robot_state.q.parquet,6179f91a28bd6b74f8f7f5b67b855e2c,3482070,3482070,fbf563deef54dd49c85b0211c63aaca5e30dfa94e290ec078a4dc9503017355c,72846,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000298,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000298/robot_state.error.parquet,9c19fabfcba6b483c6788e34f31aca51,601798,601798,721e962ec51882ce559b44142a24e498560c43b16628d8f48376ea276063aff5,75489,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000298,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000298/robot_state.q.parquet,42e7112d6af4b3a5278c76b34b28c923,3529633,3529633,9f70fff35862279ae6313de7fd2e682997c87f3a8edd0ccb2dcb2949a05e6fc9,75489,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000299,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000299/robot_state.error.parquet,cd444dd3c079b6027485aab4f354656c,338915,338915,0112390efee9fab3d5eaf18c265c4f9f3602787a597003ebb6d8a837dce371d1,42449,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000299,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000299/robot_state.q.parquet,ecda64c1e9a84f2b7da55fb6f6374803,2042714,2042714,ad82f6fea92d89585230053ee06f32cce30ca10b692cdbde4ca282415658d364,42449,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000300,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000300/robot_state.error.parquet,adcd621d7656a997b812f9495bbc4c5a,368974,368974,7c7ddb35cd7ffd29ee0a1c0b0687e125c5707848ff09b99b4a33a2c7c4d90f6b,45898,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000300,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000300/robot_state.q.parquet,ed6f41d8a5d7fc5e79968f0ec2996a9b,2158837,2158837,c80697c20e6cad4fba7ac8dea98b8fdac559b05cb95fc49a6f15d0b6582438be,45898,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000301,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000301/robot_state.error.parquet,ed738c70e7050275ff51d25c268a9cd6,510305,510305,a264f99712ba1271173827949da031bdcf392f5bf0f4cf2cfab84b79eba8687f,63807,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000301,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000301/robot_state.q.parquet,c9c6bfe1edf6499349ef61d2b659f782,3195715,3195715,9c7b3122c49270eb9f0bf0a52d1d7ce6ab1fb3f657f6012849e8e194b6b54def,63807,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000302,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000302/robot_state.error.parquet,3a19e7ae1b4da27a032e4d410489672c,482705,482705,c4aa4ef95ab63a64b1eaac022c9d3ef8f2e7602500787f5d77b743c77dfec8e3,60150,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000302,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000302/robot_state.q.parquet,0c7bc0ec5fb0056c3267eb9b3629f6c7,3043733,3043733,7f6f9ab2bb5471e452718df3c079265a0b3ec8b6b3153f14f911b4a9b7c04af2,60150,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000303,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000303/robot_state.error.parquet,f6fbd1d223cd74394c4f3c5c9f333093,565830,565830,a336e85f1e2d24bad68b9dd0704c274c427e1523c036643c3c6de0153955fbca,70817,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000303,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000303/robot_state.q.parquet,43e100ce31ae8d70399bea66c59147d3,3390240,3390240,5b8ba1f56cc389479ed12f37e6e433ab280aa00eb478c3108d3c9779f4beaa2b,70817,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000304,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000304/robot_state.error.parquet,81ee5014581101dc29dc606c5ed3a5fa,556116,556116,d29b2cbe64f52f1edea9328ca4418384c91f5af0706fb5b35f614a2c77deca0f,69601,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000304,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000304/robot_state.q.parquet,7984ac98c5912eb9cc617a5fe64224bd,3398697,3398697,24d9b6d4ef9320a9e8beca760e9a8843d08f538c89405a4ca6f2226ed7594216,69601,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000305,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000305/robot_state.error.parquet,e4727300db269644865568043d972f3d,553503,553503,25102c18d20d35970a88428367860548555bcecf8a138c223f414d02a3673985,69210,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000305,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000305/robot_state.q.parquet,27200a3bd816de1df1af4db35b934035,3476870,3476870,310a9586ee34ec0766c901942a45893eef4da545f512d00299b245c26f7f7784,69210,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000306,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000306/robot_state.error.parquet,71dcd409ce3783be918b8664617f75fd,545513,545513,a3cfdf8815813392802e5cdd553fdc6cfb786cf1129f202ad01c2be37b5c914b,68235,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000306,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000306/robot_state.q.parquet,db2a42bfce748aabcf0f346ccc701e16,3260567,3260567,888b80ec8e8eacb8d0a0d05598b491a735cfeb0ef8fcc013be5ea4601b3a0e13,68235,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000307,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000307/robot_state.error.parquet,a618a7ab2c1fea17ea5dbdf8f1357182,495732,495732,533a07b75a231f5b2055f1cdee858e7a48a6148e2c8b282f473b2b8315a2d91e,61925,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000307,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000307/robot_state.q.parquet,1c6c4d3f776652ef9bdbc0753364ab26,3008472,3008472,5011616d99e8c1a0d68db3c2863c688e5e2620837e1c9ac804e8850ed95cf999,61925,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000308,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000308/robot_state.error.parquet,245163c0a5c23a45297759a067f5fd66,414633,414633,2332472614e0706321d206afe6e1ebefa8c1761e5adfd508cf7cbca5761ddb8d,51966,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000308,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000308/robot_state.q.parquet,147500402ad8a2f2b8078557899e35cd,2298858,2298858,f81638974b09054fc8e2e9deb10060f2b59ef85d3616af872b205fb5a0316ce6,51966,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000309,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000309/robot_state.error.parquet,88494198125d3aa87e3b8d5ac97b0551,532374,532374,ffe4805410f1b2da3a16c3c883c13399078ccbf3eb0fc27d53be8f1b19a022af,66640,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000309,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000309/robot_state.q.parquet,8bc7edffaf07d2a4b2b332db747d76d5,3359390,3359390,3d86b0decc50335dad8a72c1c87c44b72dc8d95e0ad50e8f9dd41d2f8d1b0d05,66640,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000310,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000310/robot_state.error.parquet,7557ce732794b91b23294c7a02588ff7,627944,627944,dfb3d0837eb6230d6108111c0d263d19111abb52ae5a4538c5bcba89fee1fced,78770,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000310,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000310/robot_state.q.parquet,9f1d2a016b8aec58febf7a57b4ec09ce,3720905,3720905,a213bee0abf5c944f8a4b6ed856439a963a11ba074582f9e113a377984e74632,78770,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000311,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000311/robot_state.error.parquet,1ea03de58a80b2adfd61f3f2538ae3a5,563387,563387,6917598c2252c1e80a32c542d5e363462c890c642de933f2571e743627578ceb,70503,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000311,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000311/robot_state.q.parquet,bb18da39484e4668acb27e5a2804f7b6,3550280,3550280,470ed51f98e45a67e87788e10f75cdda61cd161cfb2397caea7886b68b953eee,70503,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000312,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000312/robot_state.error.parquet,76bc1f2219cf99cd8956154988596078,613308,613308,af1dd53b4dc6559ab893add7b3bb8584b3471028b0f8498d16b105bd5dd6f878,77012,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000312,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000312/robot_state.q.parquet,7a1ba3a9cf48329bedf55ed4107cfc9b,3656093,3656093,8335a5f4bd448713f79c6f3fe27207a25e472bdaf47f2b846e123b0f89f176d1,77012,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000313,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000313/robot_state.error.parquet,445187868ed40d6ab065500ea4267795,661427,661427,a88799779817d42ad672b708ca22595e7f10ccf18b110014fbaeb1185944cb36,83140,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000313,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000313/robot_state.q.parquet,a6d786079f6407a888905b068b693b05,3886864,3886864,4130ab0e4ec0e63c459a709a94ba9d0e712560fdb2f2eedfaf41317820276a15,83140,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000314,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000314/robot_state.error.parquet,d5cdb65c9e5ddf53652d71427bbb1163,637771,637771,6d3174b85829fd35254a7af5dd649dca0ca3ea1d966cc18bd594381c3e235873,80001,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000314,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000314/robot_state.q.parquet,28a164ab26184be3a688b239c1d6d43e,3737803,3737803,3a517dd4679e5cb94b3f19a92677cf75a675462af032d23455ccf5695c9347ec,80001,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000315,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000315/robot_state.error.parquet,c80e33c67a50a456ea991b4ba0a0c08a,597925,597925,a92289ef7690cf70437bed350d5221750d036bc5ee0d134dff72519997e1678b,75030,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000315,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000315/robot_state.q.parquet,6fe4e73190f443bd110b2c916456bdce,3579603,3579603,639c418e609448a08f899849de3094e1590b1c6a305bbb48d66bb9b44016e673,75030,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000316,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000316/robot_state.error.parquet,12fa95537253d57c52b9f0f316b8d715,628892,628892,56ebd07efa52781ef966972c2127fd5a3f98aa59293b67e57832086336f88c57,78920,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000316,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000316/robot_state.q.parquet,0da325979a609fee6693f0ea74e80845,3775987,3775987,8c100006a2be93493a065fc4927b59cb70b8f203c34c9b736922e81dfdfb6cc1,78920,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000317,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000317/robot_state.error.parquet,b28c4f6afc12445f62753ba185494961,532031,532031,340ee0fcd96f9f4ed26f27e016ba9fe98872205e424715b1814a030664f6a72f,66625,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000317,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000317/robot_state.q.parquet,af28badc1b16c95f2c3422bf25035971,3313292,3313292,0bcdb3d2d604c68fcb45ab2e7d71d70746969d658fdac5961f7821c1cc6df313,66625,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000318,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000318/robot_state.error.parquet,61a9b7133a341271c4d8b5cd77e5246f,522899,522899,c895bb2e54445282c7c3b857267111dcf37480503188ac6fa13529610326846f,65419,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000318,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000318/robot_state.q.parquet,ff9ab19c75a81b5fe26f30b58e4cad29,2952557,2952557,e2a4e686286c3184bee5e294a0044b53cef9325ecc076f34f0f215bc21fd803a,65419,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000319,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000319/robot_state.error.parquet,e17b8b95d7b337d80af20f8597bead5c,539442,539442,d34567327059b58d6338e9424013d65b7597840f64e930a2fa34e23b495f97c8,67585,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000319,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000319/robot_state.q.parquet,aea1f9b997298bba278f97ef894fbff1,3306336,3306336,48566ae25d9d937ae7e39d779f7ae6914868f17f039005e0cb81653b12b74ebd,67585,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000320,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000320/robot_state.error.parquet,900cd5e899a2e86e352931b75800d58f,539239,539239,80f30a4e4b513e6a05b73b50d87b3fa11fc843beb09452ad909fa0c1d1f5d8c8,67558,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000320,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000320/robot_state.q.parquet,9ed196987a3ce19f89db7d619f185c2e,3258208,3258208,b3ecb985a27025b3ca8a3d2668cbab44e5fdfa5658882c696d0ea289256ad7a9,67558,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000321,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000321/robot_state.error.parquet,7108c6dbddd02b8ae8a65075a41479c8,527658,527658,5950e02ba3401f0753bd2b350add57d318f56c0626da0d0fb0a501073f08b19c,66060,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000321,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000321/robot_state.q.parquet,adef35de3c3c543d28fddd5994f2aa24,3289945,3289945,d81715f3405e9ab704f9a8d88204fd37515380878f522dd10a9e38d6290920c6,66060,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000322,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000322/robot_state.error.parquet,54f2e88bc18acda4fb50e1347314be7f,610403,610403,e822e00bfc5dd3cdda7026d0f6936d5756b0e615cce13733b117220d22a8c262,76666,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000322,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000322/robot_state.q.parquet,07cdc96d8055d9e09036db2b71372d74,3715605,3715605,5ddbd2eb14985eb466d3e7131c1545f24c46f40f4ac0d03c13033a1c5919f4ea,76666,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000323,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000323/robot_state.error.parquet,79efbddcbe69fe8786fa35abbb017be7,540197,540197,65823281a64482466969e68af63bc6f6e6099a4a4ca49314bc98534d1b392293,67682,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000323,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000323/robot_state.q.parquet,ee76eed120ed68365fd9d5a9544ce707,3336749,3336749,f3a91159be3d0f890831f4fa9321afc5c51e29035d6395de940603e6c945723a,67682,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000324,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000324/robot_state.error.parquet,6c93c2edde4c1b2529cdb95521c5548f,506938,506938,4028ecc77808293e5c789342e1aab7ce93b056c7a67048b3baeecaf6a91d3018,63391,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000324,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000324/robot_state.q.parquet,68edc59d402e4966a98cd8e008b50017,3161426,3161426,e000dfc06dcdac133145bfe1010a4f234ba02ed6cf1fcf2e57633312d4f2aa6b,63391,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000325,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000325/robot_state.error.parquet,81c3cbea0ac5720a2a296e045459d628,528517,528517,9ab171d905de26a6edc1b2274bd11a5c47b8af6e26857c16664516e962f25861,66147,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000325,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000325/robot_state.q.parquet,e92063c6560afe59fd182c432b0dfcb6,3332225,3332225,718ee71753e5e37aa100b5dcb0a295f654ad81c89edebaa95b9e9ef7932aefaf,66147,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000326,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000326/robot_state.error.parquet,b3908f26ca73608b4825969f7d0c85b9,587218,587218,dd71424d10ad1176bdafb107cc48812744c3bce82e8a0864fd3c44b1e7150a04,73686,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000326,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000326/robot_state.q.parquet,bba860cb8df87335462f27c4341acaeb,3575234,3575234,d657cbd578c52bc4e9261a14999702afe57fecf66b95df4aa2c6fcefc36a9e54,73686,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000327,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000327/robot_state.error.parquet,115ee04e89588e1cff99916a21914495,604115,604115,3d90504ff084504e34234f58fc5cd78179177466c8b879abe9e160db3587ba2c,75821,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000327,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000327/robot_state.q.parquet,61c636ffdaa72a317906fa67201fdd7b,3634304,3634304,a055cd591963c9e4c24665a2b0f3987785e971d117c8f9d69365dd41a0110971,75821,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000328,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000328/robot_state.error.parquet,bab32480062f995c2fccf671c8d29005,512118,512118,681d0d4eda62f0b226a1e0d7b512c948fd6b37e1653b764b7449b8dfd3b17ffe,64088,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000328,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000328/robot_state.q.parquet,9417804da6de6fb3a8b8f88bd5e81254,3215057,3215057,cd688de3ff734eb2189d79ddd88a68c8afef5af5dbfed2de1fb2130410d10011,64088,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000329,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000329/robot_state.error.parquet,9d60d2db13f355fdb4c024635d0b5e52,524413,524413,f79d0adb779f3d68499e8e239613b8a512d6277477e331fbd19ab6203d6ef558,65624,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000329,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000329/robot_state.q.parquet,c91f7551f4a0aa3d797f4fed49ba4cb9,3295959,3295959,dd0679c20317c0c8ac09858c39cc92ecff28379502c6ff5aeaa9a10ff30bbbca,65624,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000330,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000330/robot_state.error.parquet,14f1b30ec2447d819e30307253888b6c,516514,516514,b17989d6cc1e984e6d241c4a7e299a6d9eb6d30204bce89924a1a63fa4951e95,64582,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000330,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000330/robot_state.q.parquet,0b937411dabbac4728851fb4bf71de06,3254974,3254974,1c9f897b21cff61a9105a865e3345adcac9eaa7fd01df44c99df3ffd38cd0d6d,64582,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000331,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000331/robot_state.error.parquet,e2ccbecfdae158214bc36537100efdd1,515677,515677,5551058e9188308d5a8663659b64190899873dfaa7b89b3fca774abd43f54f5b,64472,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
000000000331,robot_state.q,phail/v1.0/dataset/rollouts/000000000000/000000000331/robot_state.q.parquet,2e50f35cf508846d043444ec25cdf98c,3232007,3232007,d19ca1793d59204194d95f04b9d555491be16e8c37eeb36dda621b32147a8b90,64472,9e13c431dee7465558b1feeef41eef2ad7319759af69cafa198766c393e70521
000000000332,robot_state.error,phail/v1.0/dataset/rollouts/000000000000/000000000332/robot_state.error.parquet,a6ecc6c1578d7f9ca7ed212c0e03fd30,487683,487683,7073bbfc51e02b32c0de04a25285081fa6bdbb7f87473d189fad4c483ba7fcb9,60848,d853e68515397e9949f0cd49d1291a712ed3bafaa71afb20873e5354f92d3743
