Panel,Task,Method,Success/Failure,Num_Successes,Num_Rollouts,Success_Rate,CLD_Letter
FigS33B_Sim_Seen_DistShift,BimanualPlaceAppleFromBowlIntoBin,LBM finetuned,"[True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,False,True]",130,200,0.65,a
FigS33B_Sim_Seen_DistShift,BimanualPlaceFruitFromBowlIntoBin,Single Task,"[False,False,True,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,True,True,True]",89,199,0.4472361809,b
FigS33B_Sim_Seen_DistShift,BimanualPlaceFruitFromBowlIntoBin,LBM zeroshot,"[False,True,True,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True]",133,198,0.6717171717,a
FigS33B_Sim_Seen_DistShift,BimanualPlaceFruitFromBowlIntoBin,LBM (Fixed) zeroshot,"[True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,True,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,False,False,True]",139,200,0.695,a
FigS33B_Sim_Seen_DistShift,BimanualPlaceFruitFromBowlIntoBin,LBM finetuned,"[True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,True,True,False,True,True,True,False,True,False,True,True,False,True,False,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,True,True]",134,198,0.6767676768,a
FigS33B_Sim_Seen_DistShift,BimanualPutRedBellPepperInBin,Single Task,"[True,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,False,True,False,True,True,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False]",126,197,0.6395939086,ab
FigS33B_Sim_Seen_DistShift,BimanualPutRedBellPepperInBin,LBM zeroshot,"[True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,False,True,False,True,False,True]",115,193,0.5958549223,b
FigS33B_Sim_Seen_DistShift,BimanualPutRedBellPepperInBin,LBM (Fixed) zeroshot,"[True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False]",137,197,0.6954314721,ab
FigS33B_Sim_Seen_DistShift,BimanualPutRedBellPepperInBin,LBM finetuned,"[True,True,True,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True]",152,200,0.76,a
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromDryingRack,Single Task,"[False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,False,False]",79,195,0.4051282051,b
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromDryingRack,LBM zeroshot,"[False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False]",75,197,0.3807106599,b
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromDryingRack,LBM (Fixed) zeroshot,"[False,False,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,True,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,True,False,True,False]",109,196,0.556122449,a
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromDryingRack,LBM finetuned,"[True,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,True,True,False,True,True,True,False,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False]",118,198,0.595959596,a
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromTable,Single Task,"[True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False]",86,200,0.43,b
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromTable,LBM zeroshot,"[True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True]",147,200,0.735,a
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromTable,LBM (Fixed) zeroshot,"[True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,True]",153,200,0.765,a
FigS33B_Sim_Seen_DistShift,BimanualPutSpatulaOnPlateFromTable,LBM finetuned,"[True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True]",157,200,0.785,a
FigS33B_Sim_Seen_DistShift,BimanualStackPlatesOnTableFromDryingRack,Single Task,"[True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,True,True,True]",175,200,0.875,a
FigS33B_Sim_Seen_DistShift,BimanualStackPlatesOnTableFromDryingRack,LBM zeroshot,"[False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False]",84,200,0.42,c
FigS33B_Sim_Seen_DistShift,BimanualStackPlatesOnTableFromDryingRack,LBM (Fixed) zeroshot,"[False,True,False,False,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,True,True,False,False,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False]",100,200,0.5,c
FigS33B_Sim_Seen_DistShift,BimanualStackPlatesOnTableFromDryingRack,LBM finetuned,"[True,False,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False]",135,199,0.6783919598,b
FigS33B_Sim_Seen_DistShift,BimanualStoreCerealBoxUnderShelf,Single Task,"[False,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,True,True,False]",104,198,0.5252525253,ab
FigS33B_Sim_Seen_DistShift,BimanualStoreCerealBoxUnderShelf,LBM zeroshot,"[True,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True]",93,200,0.465,b
FigS33B_Sim_Seen_DistShift,BimanualStoreCerealBoxUnderShelf,LBM (Fixed) zeroshot,"[False,False,False,True,False,True,False,False,True,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True,False]",88,200,0.44,b
FigS33B_Sim_Seen_DistShift,BimanualStoreCerealBoxUnderShelf,LBM finetuned,"[True,False,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,True,False,True,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,True,True,False,False,False,True,True]",128,200,0.64,a
FigS33B_Sim_Seen_DistShift,PlaceCupByCoaster,Single Task,"[True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False]",66,200,0.33,a
FigS33B_Sim_Seen_DistShift,PlaceCupByCoaster,LBM zeroshot,"[False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False]",36,200,0.18,b
FigS33B_Sim_Seen_DistShift,PlaceCupByCoaster,LBM (Fixed) zeroshot,"[True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,False,False,False]",85,200,0.425,a
FigS33B_Sim_Seen_DistShift,PlaceCupByCoaster,LBM finetuned,"[True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False]",77,200,0.385,a
FigS33B_Sim_Seen_DistShift,PushCoasterToCenterOfTable,Single Task,"[False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,False,False,True]",62,200,0.31,b
